%eval_id interface E              nu             max_von_Mises_stres 
1        NO_ID      91343.13381    0.3632312868   339.849352     
2        NO_ID      117477.9342    0.3522278435   339.7382502    
3        NO_ID      130400.1599    0.3680382275   339.9449739    
4        NO_ID      114088.1603    0.3570408366   339.7946903    
5        NO_ID      104098.2739    0.3531407046   339.7383532    
6        NO_ID      132021.9284    0.3636768623   339.8901283    
7        NO_ID      122127.0616    0.3676961002   339.9350725    
8        NO_ID      107942.4687    0.3643551512   339.8810944    
9        NO_ID      113082.822     0.3513092308   339.7237919    
10       NO_ID      110537.4475    0.3650328798   339.8919738    
11       NO_ID      113727.1777    0.3593304518   339.8228233    
12       NO_ID      100888.8698    0.3559175304   339.7691821    
13       NO_ID      101695.9862    0.3587642877   339.8051035    
14       NO_ID      103569.7409    0.3515873158   339.7190276    
15       NO_ID      123838.0237    0.362328674    339.8678467    
16       NO_ID      124519.2148    0.3681068315   339.9420264    
17       NO_ID      137306.8697    0.3663585502   339.9274273    
18       NO_ID      107170.9882    0.3533187576   339.7432926    
19       NO_ID      94594.2008     0.3551168585   339.7526889    
20       NO_ID      118472.4922    0.3670890497   339.9246055    
21       NO_ID      109724.3697    0.352617899    339.7369512    
22       NO_ID      114500.2723    0.3610474015   339.8449016    
23       NO_ID      116163.2643    0.3612696198   339.8489834    
24       NO_ID      123085.0563    0.3516313697   339.7348906    
25       NO_ID      123385.4174    0.3620938268   339.864576     
26       NO_ID      126767.8056    0.3585669456   339.8225956    
27       NO_ID      123162.4729    0.3673172892   339.9309277    
28       NO_ID      120107.9504    0.3684894322   339.9438379    
29       NO_ID      112898.2828    0.3666567307   339.914674     
30       NO_ID      110817.6563    0.3533577689   339.7468605    
31       NO_ID      132882.6799    0.3570852935   339.8078885    
32       NO_ID      108821.6408    0.363332491    339.8689348    
33       NO_ID      100190.309     0.3669301245   339.9063348    
34       NO_ID      137076.6816    0.3561293949   339.7983927    
35       NO_ID      115514.4658    0.3640420874   339.8834682    
36       NO_ID      110464.8626    0.3575797169   339.79842      
37       NO_ID      126612.8478    0.3532213804   339.7565343    
38       NO_ID      105229.7031    0.352444871    339.7309402    
39       NO_ID      106485.8887    0.3693139529   339.9431784    
40       NO_ID      101256.6179    0.3665822528   339.9030012    
41       NO_ID      101176.1247    0.3686386429   339.9292531    
42       NO_ID      90468.35285    0.3592047685   339.7980362    
43       NO_ID      124723.9849    0.3615710293   339.8588896    
44       NO_ID      114345.8073    0.3616809223   339.8527345    
45       NO_ID      126074.0639    0.357887401    339.8136952    
46       NO_ID      119949.7417    0.3595492097   339.8302429    
47       NO_ID      113573.7088    0.3569848277   339.7935931    
48       NO_ID      112284.8666    0.3594774371   339.8234941    
49       NO_ID      134114.7264    0.3581037037   339.8212533    
50       NO_ID      110969.3118    0.3599148094   339.8278632    
51       NO_ID      113185.6446    0.3662968741   339.9103086    
52       NO_ID      98759.60316    0.3580670964   339.7934765    
53       NO_ID      115442.9766    0.3559372154   339.7821212    
54       NO_ID      110804.0756    0.3608218809   339.8390648    
55       NO_ID      130178.5342    0.3557307323   339.7895379    
56       NO_ID      116722.5148    0.3633052294   339.8750688    
57       NO_ID      124994.386     0.3536219085   339.7604015    
58       NO_ID      118124.9543    0.3661587641   339.9124278    
59       NO_ID      98347.51289    0.35956918     339.8116568    
60       NO_ID      125423.7793    0.3633676789   339.8820512    
61       NO_ID      122796.6196    0.3661393737   339.9155659    
62       NO_ID      119995.368     0.3673714431   339.9293617    
63       NO_ID      98421.68429    0.3638147645   339.8649035    
64       NO_ID      132713.5536    0.3646214606   339.9025609    
65       NO_ID      109911.6582    0.3604306612   339.8334133    
66       NO_ID      95549.68303    0.3501485275   339.693606     
67       NO_ID      123214.5739    0.3556464192   339.7840891    
68       NO_ID      92864.53911    0.3548049501   339.7468891    
69       NO_ID      116725.6891    0.3525726241   339.741893     
70       NO_ID      95228.58955    0.3551508412   339.7538174    
71       NO_ID      97684.79716    0.3631105184   339.8552296    
72       NO_ID      124146.8064    0.3663466983   339.9191519    
73       NO_ID      102877.5026    0.36310695     339.8605615    
74       NO_ID      116359.7809    0.3576967562   339.8045569    
75       NO_ID      126664.1614    0.3505863945   339.7245156    
76       NO_ID      110309.1101    0.3564396121   339.7842101    
77       NO_ID      133668.9309    0.3620139713   339.8700366    
78       NO_ID      119329.1287    0.3685516849   339.9440653    
79       NO_ID      124773.8554    0.3648956131   339.9010365    
80       NO_ID      102854.5835    0.367738893    339.9194104    
81       NO_ID      92065.29133    0.3586621137   339.7932906    
82       NO_ID      97630.06306    0.3601885853   339.8185923    
83       NO_ID      109112.9127    0.3618478315   339.8504862    
84       NO_ID      90774.20192    0.3603523736   339.8126566    
85       NO_ID      123348.2484    0.3584861372   339.8193471    
86       NO_ID      129664.3583    0.358981068    339.8295687    
87       NO_ID      106358.2073    0.3500537612   339.7030601    
88       NO_ID      131729.7256    0.3513512166   339.7368254    
89       NO_ID      107083.9135    0.364837243    339.8864334    
90       NO_ID      110681.4126    0.3521181697   339.7316739    
91       NO_ID      104874.4083    0.3604231886   339.8288122    
92       NO_ID      124534.5106    0.3506439586   339.7238649    
93       NO_ID      113783.6057    0.3683976524   339.9377531    
94       NO_ID      118532.7303    0.3665241027   339.9174091    
95       NO_ID      99322.70207    0.3511787632   339.7099648    
96       NO_ID      134001.5365    0.3552796143   339.7861985    
97       NO_ID      131038.6949    0.3614812766   339.8617604    
98       NO_ID      118507.3151    0.3593597514   339.8268345    
99       NO_ID      98417.88779    0.3538634065   339.7415583    
100      NO_ID      114935.2858    0.3611897475   339.8470293    
101      NO_ID      128290.9636    0.3501070658   339.7197153    
102      NO_ID      126656.7761    0.3627180071   339.8746334    
103      NO_ID      115002.0897    0.3677571358   339.9304965    
104      NO_ID      110439.8541    0.3578295871   339.8014926    
105      NO_ID      120286.8538    0.3609552715   339.8480884    
106      NO_ID      124191.8485    0.3662207828   339.9175701    
107      NO_ID      104628.8675    0.3590127297   339.8110156    
108      NO_ID      123430.521     0.3612443676   339.8539098    
109      NO_ID      132495.6878    0.3598866013   339.8425894    
110      NO_ID      104597.798     0.3634731996   339.8668461    
111      NO_ID      97395.9477     0.3610651468   339.8292701    
112      NO_ID      94018.87129    0.3602625631   339.8154586    
113      NO_ID      131582.8394    0.3643038255   339.8978373    
114      NO_ID      102984.7039    0.3697495664   339.9454084    
