2025-10-14 16:40:52.959 INFO: ===========VERIFYING SETTINGS===========
2025-10-14 16:40:52.962 INFO: Stage Two is activated as start_stage_two was defined
2025-10-14 16:40:52.963 INFO: MACE version: 0.3.14
2025-10-14 16:40:52.965 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-14 16:40:52.970 INFO: Using foundation model mace-mp-0 small as initial checkpoint.
2025-10-14 16:40:53.143 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-14 16:40:53.149 INFO: ===========LOADING INPUT DATA===========
2025-10-14 16:40:53.150 INFO: Using heads: ['Default']
2025-10-14 16:40:53.152 INFO: Using the key specifications to parse data:
2025-10-14 16:40:53.153 INFO: Default: KeySpecification(info_keys={'energy': 'REF_energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'REF_forces', 'charges': 'REF_charges'})
2025-10-14 16:40:53.154 INFO: =============    Processing head Default     ===========
2025-10-14 16:40:53.467 INFO: Training set 1/1 [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-14 16:40:53.472 INFO: Total Training set [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-14 16:40:53.576 INFO: Validation set 1/1 [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-14 16:40:53.579 INFO: Total Validation set [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-14 16:40:53.888 INFO: Test set 1/1 [energy: 389, stress: 389, virials: 0, dipole components: 0, head: 389, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 389, charges: 0]
2025-10-14 16:40:53.893 INFO: Total Test set [energy: 389, stress: 389, virials: 0, dipole components: 0, head: 389, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 389, charges: 0]
2025-10-14 16:40:53.895 INFO: Total number of configurations: train=361, valid=90, tests=[Default_Default: 389],
2025-10-14 16:40:53.904 INFO: Atomic Numbers used: [8, 72]
2025-10-14 16:40:53.905 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2025-10-14 16:40:53.907 INFO: Atomic Energies used (z: eV) for head Default: {8: -444.4382601985303, 72: -1528.3129784907499}
2025-10-14 16:40:53.909 INFO: Processing datasets for head 'Default'
2025-10-14 16:40:56.539 INFO: Combining 1 list datasets for head 'Default'
2025-10-14 16:40:57.235 INFO: Combining 1 list datasets for head 'Default_valid'
2025-10-14 16:40:57.236 INFO: Combined validation datasets for Default
2025-10-14 16:40:57.238 INFO: Head 'Default' training dataset size: 361
2025-10-14 16:40:57.239 INFO: Computing average number of neighbors
2025-10-14 16:40:57.467 INFO: Average number of neighbors: 59.54062481261618
2025-10-14 16:40:57.469 INFO: During training the following quantities will be reported: energy, forces
2025-10-14 16:40:57.470 INFO: ===========MODEL DETAILS===========
2025-10-14 16:40:57.658 INFO: Loading FOUNDATION model
2025-10-14 16:40:57.660 INFO: Using filtered elements: [8, 72]
2025-10-14 16:40:57.662 INFO: Model configuration extracted from foundation model
2025-10-14 16:40:57.663 INFO: Using weighted loss function for fine-tuning
2025-10-14 16:40:57.665 INFO: Message passing with hidden irreps 128x0e)
2025-10-14 16:40:57.666 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-10-14 16:40:57.667 INFO: Radial cutoff: 6.0 A (total receptive field for each atom: 12.0 A)
2025-10-14 16:40:57.668 INFO: Distance transform for radial basis functions: None
2025-10-14 16:40:58.923 INFO: Total number of parameters: 362138
2025-10-14 16:40:58.925 INFO: 
2025-10-14 16:40:58.927 INFO: ===========OPTIMIZER INFORMATION===========
2025-10-14 16:40:58.928 INFO: Using ADAM as parameter optimizer
2025-10-14 16:40:58.929 INFO: Batch size: 14
2025-10-14 16:40:58.931 INFO: Using Exponential Moving Average with decay: 0.99
2025-10-14 16:40:58.932 INFO: Number of gradient updates: 7735
2025-10-14 16:40:58.933 INFO: Learning rate: 0.01, weight decay: 5e-07
2025-10-14 16:40:58.934 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=100.000)
2025-10-14 16:40:58.936 INFO: Converting model to CUEQ for accelerated training
2025-10-14 16:40:59.045 INFO: Creating new model with cuequivariance settings
2025-10-14 16:40:59.447 INFO: Stage Two (after 180 epochs) with loss function: WeightedEnergyForcesLoss(energy_weight=1000.000, forces_weight=100.000), with energy weight : 1000.0, forces weight : 100.0 and learning rate : 0.001
2025-10-14 16:40:59.517 INFO: Using Weights and Biases for logging
2025-10-14 16:41:01.289 INFO: Using gradient clipping with tolerance=10.000
2025-10-14 16:41:01.291 INFO: 
2025-10-14 16:41:01.292 INFO: ===========TRAINING===========
2025-10-14 16:41:01.293 INFO: Started training, reporting errors on validation set
2025-10-14 16:41:01.295 INFO: Loss metrics on validation set
2025-10-14 16:41:01.754 INFO: Initial: head: Default, loss=7.52737403, RMSE_E_per_atom= 7885.95 meV, RMSE_F=  361.32 meV / A
2025-10-14 16:46:39.869 INFO: Epoch 110: head: Default, loss=0.20324919, RMSE_E_per_atom=   46.20 meV, RMSE_F=  141.65 meV / A
2025-10-14 16:46:42.770 INFO: Epoch 111: head: Default, loss=0.20533013, RMSE_E_per_atom=   54.37 meV, RMSE_F=  142.42 meV / A
2025-10-14 16:46:45.799 INFO: Epoch 112: head: Default, loss=0.20342349, RMSE_E_per_atom=   55.26 meV, RMSE_F=  141.72 meV / A
2025-10-14 16:46:48.863 INFO: Epoch 113: head: Default, loss=0.20356498, RMSE_E_per_atom=   49.97 meV, RMSE_F=  141.76 meV / A
2025-10-14 16:46:51.862 INFO: Epoch 114: head: Default, loss=0.20289836, RMSE_E_per_atom=   55.55 meV, RMSE_F=  141.49 meV / A
2025-10-14 16:46:54.925 INFO: Epoch 115: head: Default, loss=0.20180796, RMSE_E_per_atom=   48.59 meV, RMSE_F=  141.12 meV / A
2025-10-14 16:46:58.001 INFO: Epoch 116: head: Default, loss=0.20177764, RMSE_E_per_atom=   47.39 meV, RMSE_F=  141.12 meV / A
2025-10-14 16:47:01.111 INFO: Epoch 117: head: Default, loss=0.20075857, RMSE_E_per_atom=   43.17 meV, RMSE_F=  140.76 meV / A
2025-10-14 16:47:04.161 INFO: Epoch 118: head: Default, loss=0.20008027, RMSE_E_per_atom=   45.56 meV, RMSE_F=  140.49 meV / A
2025-10-14 16:47:07.222 INFO: Epoch 119: head: Default, loss=0.19882110, RMSE_E_per_atom=   44.85 meV, RMSE_F=  140.04 meV / A
2025-10-14 16:47:10.259 INFO: Epoch 120: head: Default, loss=0.19736360, RMSE_E_per_atom=   42.98 meV, RMSE_F=  139.53 meV / A
2025-10-14 16:47:13.171 INFO: Epoch 121: head: Default, loss=0.19727015, RMSE_E_per_atom=   40.66 meV, RMSE_F=  139.48 meV / A
2025-10-14 16:47:16.239 INFO: Epoch 122: head: Default, loss=0.19653800, RMSE_E_per_atom=   38.28 meV, RMSE_F=  139.24 meV / A
2025-10-14 16:47:19.276 INFO: Epoch 123: head: Default, loss=0.19469536, RMSE_E_per_atom=   37.59 meV, RMSE_F=  138.60 meV / A
2025-10-14 16:47:22.311 INFO: Epoch 124: head: Default, loss=0.19296193, RMSE_E_per_atom=   36.03 meV, RMSE_F=  138.00 meV / A
2025-10-14 16:47:25.354 INFO: Epoch 125: head: Default, loss=0.19430871, RMSE_E_per_atom=   36.12 meV, RMSE_F=  138.50 meV / A
2025-10-14 16:47:28.388 INFO: Epoch 126: head: Default, loss=0.19365556, RMSE_E_per_atom=   36.14 meV, RMSE_F=  138.27 meV / A
2025-10-14 16:47:31.399 INFO: Epoch 127: head: Default, loss=0.19475304, RMSE_E_per_atom=   37.38 meV, RMSE_F=  138.69 meV / A
2025-10-14 16:47:34.375 INFO: Epoch 128: head: Default, loss=0.19416961, RMSE_E_per_atom=   38.88 meV, RMSE_F=  138.46 meV / A
2025-10-14 16:47:37.385 INFO: Epoch 129: head: Default, loss=0.19374203, RMSE_E_per_atom=   38.56 meV, RMSE_F=  138.32 meV / A
2025-10-14 16:47:40.404 INFO: Epoch 130: head: Default, loss=0.19295302, RMSE_E_per_atom=   36.31 meV, RMSE_F=  138.03 meV / A
2025-10-14 16:47:43.304 INFO: Epoch 131: head: Default, loss=0.19210856, RMSE_E_per_atom=   34.94 meV, RMSE_F=  137.75 meV / A
2025-10-14 16:47:46.378 INFO: Epoch 132: head: Default, loss=0.19067352, RMSE_E_per_atom=   35.96 meV, RMSE_F=  137.22 meV / A
2025-10-14 16:47:49.451 INFO: Epoch 133: head: Default, loss=0.18902523, RMSE_E_per_atom=   36.17 meV, RMSE_F=  136.63 meV / A
2025-10-14 16:47:52.526 INFO: Epoch 134: head: Default, loss=0.18934535, RMSE_E_per_atom=   37.67 meV, RMSE_F=  136.73 meV / A
2025-10-14 16:47:55.495 INFO: Epoch 135: head: Default, loss=0.19127074, RMSE_E_per_atom=   39.58 meV, RMSE_F=  137.42 meV / A
2025-10-14 16:47:58.530 INFO: Epoch 136: head: Default, loss=0.19336492, RMSE_E_per_atom=   40.96 meV, RMSE_F=  138.15 meV / A
2025-10-14 16:48:01.501 INFO: Epoch 137: head: Default, loss=0.19314128, RMSE_E_per_atom=   41.26 meV, RMSE_F=  138.06 meV / A
2025-10-14 16:48:04.559 INFO: Epoch 138: head: Default, loss=0.19268982, RMSE_E_per_atom=   39.75 meV, RMSE_F=  137.90 meV / A
2025-10-14 16:48:07.528 INFO: Epoch 139: head: Default, loss=0.19150243, RMSE_E_per_atom=   38.20 meV, RMSE_F=  137.49 meV / A
2025-10-14 16:48:10.505 INFO: Epoch 140: head: Default, loss=0.18903128, RMSE_E_per_atom=   36.26 meV, RMSE_F=  136.62 meV / A
2025-10-14 16:48:13.347 INFO: Epoch 141: head: Default, loss=0.19186745, RMSE_E_per_atom=   37.80 meV, RMSE_F=  137.56 meV / A
2025-10-14 16:48:16.353 INFO: Epoch 142: head: Default, loss=0.19043483, RMSE_E_per_atom=   39.45 meV, RMSE_F=  137.04 meV / A
2025-10-14 16:48:19.375 INFO: Epoch 143: head: Default, loss=0.18995450, RMSE_E_per_atom=   41.28 meV, RMSE_F=  136.90 meV / A
2025-10-14 16:48:22.381 INFO: Epoch 144: head: Default, loss=0.18871317, RMSE_E_per_atom=   40.82 meV, RMSE_F=  136.45 meV / A
2025-10-14 16:48:25.418 INFO: Epoch 145: head: Default, loss=0.19108490, RMSE_E_per_atom=   39.14 meV, RMSE_F=  137.32 meV / A
2025-10-14 16:48:28.441 INFO: Epoch 146: head: Default, loss=0.19154549, RMSE_E_per_atom=   38.20 meV, RMSE_F=  137.48 meV / A
2025-10-14 16:48:31.436 INFO: Epoch 147: head: Default, loss=0.19012539, RMSE_E_per_atom=   38.78 meV, RMSE_F=  136.98 meV / A
2025-10-14 16:48:34.442 INFO: Epoch 148: head: Default, loss=0.19146602, RMSE_E_per_atom=   42.02 meV, RMSE_F=  137.46 meV / A
2025-10-14 16:48:37.454 INFO: Epoch 149: head: Default, loss=0.19287151, RMSE_E_per_atom=   41.20 meV, RMSE_F=  137.93 meV / A
2025-10-14 16:48:40.450 INFO: Epoch 150: head: Default, loss=0.19339581, RMSE_E_per_atom=   44.56 meV, RMSE_F=  138.11 meV / A
2025-10-14 16:48:43.306 INFO: Epoch 151: head: Default, loss=0.19313901, RMSE_E_per_atom=   36.99 meV, RMSE_F=  138.12 meV / A
2025-10-14 16:48:46.321 INFO: Epoch 152: head: Default, loss=0.19118615, RMSE_E_per_atom=   37.24 meV, RMSE_F=  137.42 meV / A
2025-10-14 16:48:49.391 INFO: Epoch 153: head: Default, loss=0.18858563, RMSE_E_per_atom=   39.46 meV, RMSE_F=  136.47 meV / A
2025-10-14 16:48:52.460 INFO: Epoch 154: head: Default, loss=0.18800344, RMSE_E_per_atom=   37.13 meV, RMSE_F=  136.27 meV / A
2025-10-14 16:48:55.540 INFO: Epoch 155: head: Default, loss=0.18818224, RMSE_E_per_atom=   40.64 meV, RMSE_F=  136.31 meV / A
2025-10-14 16:48:58.551 INFO: Epoch 156: head: Default, loss=0.18706924, RMSE_E_per_atom=   39.06 meV, RMSE_F=  135.91 meV / A
2025-10-14 16:49:01.609 INFO: Epoch 157: head: Default, loss=0.18698005, RMSE_E_per_atom=   42.59 meV, RMSE_F=  135.84 meV / A
2025-10-14 16:49:04.673 INFO: Epoch 158: head: Default, loss=0.18771443, RMSE_E_per_atom=   45.30 meV, RMSE_F=  136.08 meV / A
2025-10-14 16:49:07.701 INFO: Epoch 159: head: Default, loss=0.18696222, RMSE_E_per_atom=   41.62 meV, RMSE_F=  135.80 meV / A
2025-10-14 16:49:11.326 INFO: Epoch 160: head: Default, loss=0.18710788, RMSE_E_per_atom=   38.04 meV, RMSE_F=  135.87 meV / A
2025-10-14 16:49:14.191 INFO: Epoch 161: head: Default, loss=0.18633048, RMSE_E_per_atom=   33.01 meV, RMSE_F=  135.60 meV / A
2025-10-14 16:49:17.315 INFO: Epoch 162: head: Default, loss=0.18597331, RMSE_E_per_atom=   31.92 meV, RMSE_F=  135.48 meV / A
2025-10-14 16:49:20.428 INFO: Epoch 163: head: Default, loss=0.18426192, RMSE_E_per_atom=   32.10 meV, RMSE_F=  134.85 meV / A
2025-10-14 16:49:23.557 INFO: Epoch 164: head: Default, loss=0.18322657, RMSE_E_per_atom=   32.15 meV, RMSE_F=  134.47 meV / A
2025-10-14 16:49:26.678 INFO: Epoch 165: head: Default, loss=0.18133931, RMSE_E_per_atom=   31.20 meV, RMSE_F=  133.78 meV / A
2025-10-14 16:49:29.757 INFO: Epoch 166: head: Default, loss=0.18036217, RMSE_E_per_atom=   30.91 meV, RMSE_F=  133.41 meV / A
2025-10-14 16:49:32.860 INFO: Epoch 167: head: Default, loss=0.17893917, RMSE_E_per_atom=   30.33 meV, RMSE_F=  132.90 meV / A
2025-10-14 16:49:35.987 INFO: Epoch 168: head: Default, loss=0.17936541, RMSE_E_per_atom=   31.55 meV, RMSE_F=  133.07 meV / A
2025-10-14 16:49:39.091 INFO: Epoch 169: head: Default, loss=0.17870601, RMSE_E_per_atom=   31.02 meV, RMSE_F=  132.82 meV / A
2025-10-14 16:49:42.241 INFO: Epoch 170: head: Default, loss=0.17807704, RMSE_E_per_atom=   29.74 meV, RMSE_F=  132.58 meV / A
2025-10-14 16:49:45.209 INFO: Epoch 171: head: Default, loss=0.17765399, RMSE_E_per_atom=   31.59 meV, RMSE_F=  132.41 meV / A
2025-10-14 16:49:48.372 INFO: Epoch 172: head: Default, loss=0.17694752, RMSE_E_per_atom=   33.44 meV, RMSE_F=  132.14 meV / A
2025-10-14 16:49:51.517 INFO: Epoch 173: head: Default, loss=0.17532614, RMSE_E_per_atom=   31.79 meV, RMSE_F=  131.53 meV / A
2025-10-14 16:49:54.619 INFO: Epoch 174: head: Default, loss=0.17509578, RMSE_E_per_atom=   32.30 meV, RMSE_F=  131.44 meV / A
2025-10-14 16:49:57.771 INFO: Epoch 175: head: Default, loss=0.17548109, RMSE_E_per_atom=   30.39 meV, RMSE_F=  131.59 meV / A
2025-10-14 16:50:00.834 INFO: Epoch 176: head: Default, loss=0.17579729, RMSE_E_per_atom=   32.40 meV, RMSE_F=  131.69 meV / A
2025-10-14 16:50:03.883 INFO: Epoch 177: head: Default, loss=0.17674592, RMSE_E_per_atom=   31.44 meV, RMSE_F=  132.04 meV / A
2025-10-14 16:50:06.996 INFO: Epoch 178: head: Default, loss=0.17597268, RMSE_E_per_atom=   31.34 meV, RMSE_F=  131.78 meV / A
2025-10-14 16:50:10.062 INFO: Epoch 179: head: Default, loss=0.17679661, RMSE_E_per_atom=   29.93 meV, RMSE_F=  132.10 meV / A
2025-10-14 16:50:10.065 INFO: Changing loss based on Stage Two Weights
2025-10-14 16:50:13.125 INFO: Epoch 180: head: Default, loss=0.24900071, RMSE_E_per_atom=   26.60 meV, RMSE_F=  132.68 meV / A
2025-10-14 16:50:16.058 INFO: Epoch 181: head: Default, loss=0.24100019, RMSE_E_per_atom=   24.77 meV, RMSE_F=  133.20 meV / A
2025-10-14 16:50:19.233 INFO: Epoch 182: head: Default, loss=0.23468410, RMSE_E_per_atom=   23.43 meV, RMSE_F=  133.27 meV / A
2025-10-14 16:50:22.451 INFO: Epoch 183: head: Default, loss=0.22391614, RMSE_E_per_atom=   21.14 meV, RMSE_F=  133.07 meV / A
2025-10-14 16:50:25.658 INFO: Epoch 184: head: Default, loss=0.21726395, RMSE_E_per_atom=   19.67 meV, RMSE_F=  132.85 meV / A
2025-10-14 16:50:28.787 INFO: Epoch 185: head: Default, loss=0.20842553, RMSE_E_per_atom=   17.31 meV, RMSE_F=  132.81 meV / A
2025-10-14 16:50:31.916 INFO: Epoch 186: head: Default, loss=0.20396609, RMSE_E_per_atom=   16.06 meV, RMSE_F=  132.72 meV / A
2025-10-14 16:50:35.053 INFO: Epoch 187: head: Default, loss=0.20208629, RMSE_E_per_atom=   15.47 meV, RMSE_F=  132.71 meV / A
2025-10-14 16:50:38.186 INFO: Epoch 188: head: Default, loss=0.20049353, RMSE_E_per_atom=   14.97 meV, RMSE_F=  132.67 meV / A
2025-10-14 16:50:41.284 INFO: Epoch 189: head: Default, loss=0.19840431, RMSE_E_per_atom=   14.36 meV, RMSE_F=  132.55 meV / A
2025-10-14 16:50:44.350 INFO: Epoch 190: head: Default, loss=0.19679876, RMSE_E_per_atom=   13.83 meV, RMSE_F=  132.51 meV / A
2025-10-14 16:50:47.311 INFO: Epoch 191: head: Default, loss=0.19660646, RMSE_E_per_atom=   13.77 meV, RMSE_F=  132.49 meV / A
2025-10-14 16:50:50.487 INFO: Epoch 192: head: Default, loss=0.19589158, RMSE_E_per_atom=   13.50 meV, RMSE_F=  132.50 meV / A
2025-10-14 16:50:53.620 INFO: Epoch 193: head: Default, loss=0.19458139, RMSE_E_per_atom=   13.02 meV, RMSE_F=  132.48 meV / A
2025-10-14 16:50:56.765 INFO: Epoch 194: head: Default, loss=0.19387485, RMSE_E_per_atom=   12.85 meV, RMSE_F=  132.38 meV / A
2025-10-14 16:50:59.870 INFO: Epoch 195: head: Default, loss=0.19370251, RMSE_E_per_atom=   12.83 meV, RMSE_F=  132.34 meV / A
2025-10-14 16:51:03.049 INFO: Epoch 196: head: Default, loss=0.19364949, RMSE_E_per_atom=   12.76 meV, RMSE_F=  132.37 meV / A
2025-10-14 16:51:06.190 INFO: Epoch 197: head: Default, loss=0.19120821, RMSE_E_per_atom=   11.80 meV, RMSE_F=  132.34 meV / A
2025-10-14 16:51:09.311 INFO: Epoch 198: head: Default, loss=0.19068913, RMSE_E_per_atom=   11.69 meV, RMSE_F=  132.24 meV / A
2025-10-14 16:51:12.419 INFO: Epoch 199: head: Default, loss=0.19004409, RMSE_E_per_atom=   11.50 meV, RMSE_F=  132.16 meV / A
2025-10-14 16:51:15.567 INFO: Epoch 200: head: Default, loss=0.19022984, RMSE_E_per_atom=   11.75 meV, RMSE_F=  132.02 meV / A
2025-10-14 16:51:18.448 INFO: Epoch 201: head: Default, loss=0.19709289, RMSE_E_per_atom=   14.45 meV, RMSE_F=  131.94 meV / A
2025-10-14 16:51:21.581 INFO: Epoch 202: head: Default, loss=0.19131442, RMSE_E_per_atom=   12.39 meV, RMSE_F=  131.85 meV / A
2025-10-14 16:51:24.604 INFO: Epoch 203: head: Default, loss=0.18980773, RMSE_E_per_atom=   12.00 meV, RMSE_F=  131.65 meV / A
2025-10-14 16:51:27.794 INFO: Epoch 204: head: Default, loss=0.18860416, RMSE_E_per_atom=   11.66 meV, RMSE_F=  131.50 meV / A
2025-10-14 16:51:30.918 INFO: Epoch 205: head: Default, loss=0.18786414, RMSE_E_per_atom=   11.51 meV, RMSE_F=  131.35 meV / A
2025-10-14 16:51:34.052 INFO: Epoch 206: head: Default, loss=0.18739662, RMSE_E_per_atom=   11.45 meV, RMSE_F=  131.23 meV / A
2025-10-14 16:51:37.164 INFO: Epoch 207: head: Default, loss=0.18796605, RMSE_E_per_atom=   11.79 meV, RMSE_F=  131.14 meV / A
2025-10-14 16:51:40.266 INFO: Epoch 208: head: Default, loss=0.18841285, RMSE_E_per_atom=   12.05 meV, RMSE_F=  131.07 meV / A
2025-10-14 16:51:43.313 INFO: Epoch 209: head: Default, loss=0.18781326, RMSE_E_per_atom=   11.87 meV, RMSE_F=  131.00 meV / A
2025-10-14 16:51:46.351 INFO: Epoch 210: head: Default, loss=0.18671253, RMSE_E_per_atom=   11.59 meV, RMSE_F=  130.84 meV / A
2025-10-14 16:51:49.340 INFO: Epoch 211: head: Default, loss=0.18710239, RMSE_E_per_atom=   11.48 meV, RMSE_F=  131.06 meV / A
2025-10-14 16:51:52.481 INFO: Epoch 212: head: Default, loss=0.18633584, RMSE_E_per_atom=   11.26 meV, RMSE_F=  130.96 meV / A
2025-10-14 16:51:55.619 INFO: Epoch 213: head: Default, loss=0.18602179, RMSE_E_per_atom=   11.22 meV, RMSE_F=  130.88 meV / A
2025-10-14 16:51:58.716 INFO: Epoch 214: head: Default, loss=0.18544513, RMSE_E_per_atom=   10.98 meV, RMSE_F=  130.85 meV / A
2025-10-14 16:52:01.829 INFO: Epoch 215: head: Default, loss=0.18571159, RMSE_E_per_atom=   11.20 meV, RMSE_F=  130.76 meV / A
2025-10-14 16:52:04.946 INFO: Epoch 216: head: Default, loss=0.18606748, RMSE_E_per_atom=   11.52 meV, RMSE_F=  130.62 meV / A
2025-10-14 16:52:07.971 INFO: Epoch 217: head: Default, loss=0.18550947, RMSE_E_per_atom=   11.43 meV, RMSE_F=  130.49 meV / A
2025-10-14 16:52:11.053 INFO: Epoch 218: head: Default, loss=0.18443383, RMSE_E_per_atom=   11.01 meV, RMSE_F=  130.45 meV / A
2025-10-14 16:52:14.155 INFO: Epoch 219: head: Default, loss=0.18563956, RMSE_E_per_atom=   11.43 meV, RMSE_F=  130.53 meV / A
2025-10-14 16:52:17.252 INFO: Epoch 220: head: Default, loss=0.18502804, RMSE_E_per_atom=   11.13 meV, RMSE_F=  130.56 meV / A
2025-10-14 16:52:20.181 INFO: Epoch 221: head: Default, loss=0.18804770, RMSE_E_per_atom=   12.65 meV, RMSE_F=  130.34 meV / A
2025-10-14 16:52:23.215 INFO: Epoch 222: head: Default, loss=0.18642522, RMSE_E_per_atom=   12.13 meV, RMSE_F=  130.22 meV / A
2025-10-14 16:52:26.280 INFO: Epoch 223: head: Default, loss=0.18557519, RMSE_E_per_atom=   11.86 meV, RMSE_F=  130.14 meV / A
2025-10-14 16:52:29.373 INFO: Epoch 224: head: Default, loss=0.18856475, RMSE_E_per_atom=   13.09 meV, RMSE_F=  130.11 meV / A
2025-10-14 16:52:32.467 INFO: Epoch 225: head: Default, loss=0.18759397, RMSE_E_per_atom=   12.66 meV, RMSE_F=  130.16 meV / A
2025-10-14 16:52:35.511 INFO: Epoch 226: head: Default, loss=0.18656377, RMSE_E_per_atom=   12.37 meV, RMSE_F=  130.05 meV / A
2025-10-14 16:52:38.557 INFO: Epoch 227: head: Default, loss=0.18476211, RMSE_E_per_atom=   11.77 meV, RMSE_F=  129.91 meV / A
2025-10-14 16:52:41.605 INFO: Epoch 228: head: Default, loss=0.18364838, RMSE_E_per_atom=   11.38 meV, RMSE_F=  129.84 meV / A
2025-10-14 16:52:44.725 INFO: Epoch 229: head: Default, loss=0.18233164, RMSE_E_per_atom=   10.95 meV, RMSE_F=  129.70 meV / A
2025-10-14 16:52:47.844 INFO: Epoch 230: head: Default, loss=0.18271158, RMSE_E_per_atom=   11.16 meV, RMSE_F=  129.67 meV / A
2025-10-14 16:52:50.709 INFO: Epoch 231: head: Default, loss=0.18730854, RMSE_E_per_atom=   13.02 meV, RMSE_F=  129.70 meV / A
2025-10-14 16:52:53.766 INFO: Epoch 232: head: Default, loss=0.18450475, RMSE_E_per_atom=   11.99 meV, RMSE_F=  129.60 meV / A
2025-10-14 16:52:56.843 INFO: Epoch 233: head: Default, loss=0.18267853, RMSE_E_per_atom=   11.22 meV, RMSE_F=  129.59 meV / A
2025-10-14 16:52:59.899 INFO: Epoch 234: head: Default, loss=0.18225608, RMSE_E_per_atom=   11.01 meV, RMSE_F=  129.60 meV / A
2025-10-14 16:53:03.008 INFO: Epoch 235: head: Default, loss=0.18315751, RMSE_E_per_atom=   11.39 meV, RMSE_F=  129.61 meV / A
2025-10-14 16:53:06.082 INFO: Epoch 236: head: Default, loss=0.18216662, RMSE_E_per_atom=   11.03 meV, RMSE_F=  129.55 meV / A
2025-10-14 16:53:09.209 INFO: Epoch 237: head: Default, loss=0.18179375, RMSE_E_per_atom=   10.91 meV, RMSE_F=  129.50 meV / A
2025-10-14 16:53:12.336 INFO: Epoch 238: head: Default, loss=0.18211036, RMSE_E_per_atom=   11.06 meV, RMSE_F=  129.50 meV / A
2025-10-14 16:53:15.393 INFO: Epoch 239: head: Default, loss=0.18129209, RMSE_E_per_atom=   10.81 meV, RMSE_F=  129.40 meV / A
2025-10-14 16:53:18.525 INFO: Epoch 240: head: Default, loss=0.18094940, RMSE_E_per_atom=   10.69 meV, RMSE_F=  129.37 meV / A
2025-10-14 16:53:21.539 INFO: Epoch 241: head: Default, loss=0.18138564, RMSE_E_per_atom=   10.74 meV, RMSE_F=  129.49 meV / A
2025-10-14 16:53:24.627 INFO: Epoch 242: head: Default, loss=0.18081083, RMSE_E_per_atom=   10.52 meV, RMSE_F=  129.44 meV / A
2025-10-14 16:53:27.741 INFO: Epoch 243: head: Default, loss=0.18068207, RMSE_E_per_atom=   10.48 meV, RMSE_F=  129.43 meV / A
2025-10-14 16:53:30.870 INFO: Epoch 244: head: Default, loss=0.18119438, RMSE_E_per_atom=   10.76 meV, RMSE_F=  129.41 meV / A
2025-10-14 16:53:34.284 INFO: Epoch 245: head: Default, loss=0.18114906, RMSE_E_per_atom=   10.64 meV, RMSE_F=  129.49 meV / A
2025-10-14 16:53:37.326 INFO: Epoch 246: head: Default, loss=0.18049318, RMSE_E_per_atom=   10.50 meV, RMSE_F=  129.35 meV / A
2025-10-14 16:53:40.420 INFO: Epoch 247: head: Default, loss=0.18061610, RMSE_E_per_atom=   10.47 meV, RMSE_F=  129.42 meV / A
2025-10-14 16:53:43.455 INFO: Epoch 248: head: Default, loss=0.18074714, RMSE_E_per_atom=   10.47 meV, RMSE_F=  129.46 meV / A
2025-10-14 16:53:46.537 INFO: Epoch 249: head: Default, loss=0.18173840, RMSE_E_per_atom=   10.97 meV, RMSE_F=  129.44 meV / A
2025-10-14 16:53:49.589 INFO: Epoch 250: head: Default, loss=0.18027460, RMSE_E_per_atom=   10.43 meV, RMSE_F=  129.32 meV / A
2025-10-14 16:53:52.573 INFO: Epoch 251: head: Default, loss=0.18174004, RMSE_E_per_atom=   11.10 meV, RMSE_F=  129.33 meV / A
2025-10-14 16:53:55.622 INFO: Epoch 252: head: Default, loss=0.18108881, RMSE_E_per_atom=   10.97 meV, RMSE_F=  129.19 meV / A
2025-10-14 16:53:58.767 INFO: Epoch 253: head: Default, loss=0.18097635, RMSE_E_per_atom=   10.87 meV, RMSE_F=  129.23 meV / A
2025-10-14 16:54:01.832 INFO: Epoch 254: head: Default, loss=0.18070124, RMSE_E_per_atom=   10.88 meV, RMSE_F=  129.11 meV / A
